"good","purpose","fico","dti","loan_amnt","income"
"good","debt_consolidation",682,11.95,8000,NA
"bad","major_purchase",717,21.6,4750,NA
"good","debt_consolidation",692,14.86,10000,NA
"good","debt_consolidation",662,7.08,4500,NA
"good","other",782,8.46,5200,57000
"good","debt_consolidation",677,6.5,2000,NA
"good","home_improvement",762,5.56,25000,80000
"good","debt_consolidation",672,22.54,10750,37000
"good","debt_consolidation",722,7.04,25000,119000
"good","debt_consolidation",667,19.44,12000,NA
"good","other",662,7.83,2000,NA
"good","debt_consolidation",727,7.44,10000,NA
"good","debt_consolidation",712,12.7,2800,NA
"bad","debt_consolidation",672,8.93,15000,99996
"good","debt_consolidation",722,1.13,2800,NA
"good","debt_consolidation",752,7.52,6400,60000
"good","debt_consolidation",707,16.57,12000,NA
"good","other",777,8.18,5000,NA
"good","debt_consolidation",677,22.96,6000,60000
"good","debt_consolidation",672,3.8,12350,120000
"good","debt_consolidation",762,13.68,15000,NA
"good","home_improvement",787,5.16,15000,80000
"good","debt_consolidation",757,14.22,8000,NA
"good","debt_consolidation",717,18.83,25000,75000
"bad","home_improvement",672,10.42,24000,135000
"good","debt_consolidation",707,21.36,13750,NA
"bad","major_purchase",777,0.99,25000,84996
"good","debt_consolidation",717,15.57,21000,NA
"good","home_improvement",792,10.61,20000,76340
"good","debt_consolidation",762,13.52,12000,NA
"good","major_purchase",767,17.58,10000,NA
"good","other",712,10.33,25000,90000
"good","debt_consolidation",762,20.06,5000,NA
"good","debt_consolidation",702,10.63,16000,95088
"good","small_business",722,2.48,25000,140000
"good","debt_consolidation",737,5.24,8000,NA
"good","debt_consolidation",707,24.54,13750,NA
"good","debt_consolidation",732,4.45,24000,114996
"good","small_business",722,9.73,25000,98000
"bad","debt_consolidation",727,8.6,25000,120000
"good","other",752,13.41,7500,NA
"good","debt_consolidation",767,14.28,14000,NA
"good","debt_consolidation",682,9.63,25000,143000
"bad","debt_consolidation",667,11.96,15000,32004
"bad","debt_consolidation",732,13.42,16800,NA
"good","other",742,2.23,3300,57600
"good","debt_consolidation",787,8.45,7000,NA
"bad","home_improvement",682,2.71,15000,358680
"good","home_improvement",797,22.43,6000,69000
"good","debt_consolidation",737,19.94,20000,NA
"bad","other",697,19.29,3000,122748
"good","other",747,14.15,8000,45996
"good","other",672,18.37,5600,95004
"good","medical",707,14.36,3000,28000
"good","small_business",742,7.65,25000,235000
"good","debt_consolidation",692,24.94,16000,NA
"good","debt_consolidation",712,8.64,6000,36100
"good","debt_consolidation",722,12.2,4400,NA
"good","debt_consolidation",732,11.1,12000,NA
"good","debt_consolidation",687,18.81,12000,55000
"good","major_purchase",817,0.5,10000,NA
"bad","debt_consolidation",717,13.75,12000,26000
"good","debt_consolidation",677,3.72,3000,NA
"good","home_improvement",712,1.14,12000,NA
"good","debt_consolidation",732,3.69,3500,NA
"good","home_improvement",737,9.97,12000,NA
"good","debt_consolidation",672,7.42,15000,135000
"good","debt_consolidation",722,14.69,12000,NA
"bad","vacation_wedding",682,0,2500,NA
"good","home_improvement",677,5.79,12000,NA
"good","debt_consolidation",727,11.67,16000,55200
"good","debt_consolidation",712,13.92,24000,78000
"good","debt_consolidation",662,15.88,20000,109500
"good","debt_consolidation",737,18.83,7000,22884
"bad","debt_consolidation",692,14.9,15000,NA
"good","debt_consolidation",747,20.99,24000,63000
"good","debt_consolidation",687,21.48,5000,NA
"good","debt_consolidation",702,10.27,10000,25000
"good","debt_consolidation",687,1.98,9600,NA
"good","debt_consolidation",682,16.21,10200,NA
"good","debt_consolidation",682,5.05,20000,33000
"good","debt_consolidation",692,16.66,20000,NA
"good","debt_consolidation",667,20.79,11175,NA
"good","debt_consolidation",732,14.12,8100,NA
"bad","debt_consolidation",687,18.36,25000,73000
"good","other",692,18.72,1800,35000
"good","debt_consolidation",692,12.32,15000,NA
"good","debt_consolidation",687,4.87,20000,80004
"good","debt_consolidation",692,24.11,4750,NA
"bad","debt_consolidation",662,6.28,4000,NA
"good","debt_consolidation",697,15.71,12325,75000
"good","debt_consolidation",677,15.87,13200,46800
"good","debt_consolidation",757,18.45,11500,NA
"good","major_purchase",732,13.64,5000,63945
"bad","debt_consolidation",672,4.38,16000,118527
"good","major_purchase",672,3.95,1800,NA
"good","debt_consolidation",732,18.72,6000,82000
"good","debt_consolidation",717,3.02,7000,NA
"good","debt_consolidation",707,15.43,25000,56000
"good","major_purchase",757,0,4000,16800
"good","debt_consolidation",687,17.19,11200,NA
"bad","debt_consolidation",722,23.72,25000,60000
"bad","debt_consolidation",687,21.48,10000,NA
"good","debt_consolidation",677,24.05,6400,NA
"good","debt_consolidation",687,11.33,8000,NA
"good","other",667,10.43,1500,NA
"good","debt_consolidation",682,17.7,10000,NA
"good","debt_consolidation",762,24.6,9600,NA
"good","debt_consolidation",687,23.5,12800,NA
"good","debt_consolidation",752,21.32,18000,95000
"good","other",692,23.77,5000,NA
"good","debt_consolidation",762,17.39,10000,NA
"good","debt_consolidation",692,23.18,25000,134000
"good","debt_consolidation",747,5.77,10000,NA
"good","debt_consolidation",727,7.77,15000,156000
"good","debt_consolidation",667,14.23,19000,NA
"good","debt_consolidation",727,11.9,25000,83000
"good","debt_consolidation",737,12.6,18000,NA
"good","debt_consolidation",702,21.26,15000,NA
"bad","debt_consolidation",682,15.73,25000,111000
"good","debt_consolidation",682,17.49,15000,NA
"good","debt_consolidation",662,16.65,15250,37200
"good","debt_consolidation",722,5.72,15000,NA
"good","debt_consolidation",692,23.06,13000,51000
"bad","other",752,8.2,6000,NA
"good","other",667,23.42,3150,NA
"good","debt_consolidation",747,14.09,25000,81000
"good","debt_consolidation",732,18.03,24000,66948
"good","debt_consolidation",732,0.08,5000,NA
"good","debt_consolidation",702,24.76,5000,135000
"bad","home_improvement",662,12.23,10000,NA
"good","home_improvement",727,0.74,25000,114000
"good","debt_consolidation",747,12.76,12000,119496
"good","debt_consolidation",782,19.59,18000,NA
"good","other",667,9.48,1500,NA
"good","debt_consolidation",672,24.07,12250,48000
"good","debt_consolidation",717,24.46,1000,78000
"good","other",777,4.56,24000,85000
"good","other",727,21.28,7000,18000
"good","major_purchase",672,20.69,19000,57600
"bad","debt_consolidation",672,21.35,7750,104000
"good","debt_consolidation",747,14.25,25000,63235
"good","debt_consolidation",692,14.37,10000,NA
"bad","debt_consolidation",742,20.63,25000,53000
"good","other",782,14.37,10000,NA
"good","debt_consolidation",662,12.54,4000,NA
"bad","other",677,18.06,10000,NA
"good","debt_consolidation",702,20.31,10000,NA
"bad","debt_consolidation",697,14.78,14400,32400
"good","medical",687,5.63,10000,NA
"good","home_improvement",797,9.94,17000,NA
"good","home_improvement",772,10.44,24000,60000
"good","other",807,22.83,4200,NA
"good","debt_consolidation",692,9.12,5525,90000
"good","other",667,5.06,5000,NA
"good","debt_consolidation",747,6.37,12000,88000
"good","major_purchase",762,16.74,16000,NA
"good","debt_consolidation",692,4.46,4500,NA
"good","debt_consolidation",707,22.44,12000,NA
"good","debt_consolidation",792,9.22,10000,NA
"good","debt_consolidation",772,11.82,4000,NA
"good","debt_consolidation",672,12.25,10000,NA
"good","home_improvement",687,15.42,20000,122800
"good","major_purchase",682,3.92,1400,NA
"good","other",682,12.31,10000,NA
"good","other",672,18.73,5000,102996
"good","major_purchase",762,6.28,9600,85000
"bad","debt_consolidation",752,0.25,9600,NA
"good","debt_consolidation",662,20.67,13000,NA
"good","debt_consolidation",692,23.86,7200,34099.2
"good","debt_consolidation",667,6.67,25000,114000
"good","debt_consolidation",752,24.27,10000,NA
"good","debt_consolidation",687,21.47,10500,NA
"good","vacation_wedding",767,17.26,4000,NA
"bad","other",682,16.68,5000,NA
"bad","home_improvement",667,12.86,9600,NA
"bad","major_purchase",667,15.98,12000,60000
"good","debt_consolidation",687,19.02,11500,46300
"good","debt_consolidation",727,9.25,9000,NA
"good","debt_consolidation",757,17.17,10000,46000
"good","debt_consolidation",667,11.45,16000,NA
"good","home_improvement",667,10.56,8825,NA
"good","home_improvement",692,17.28,5000,NA
"good","other",757,14.85,9000,NA
"good","debt_consolidation",787,22.41,9000,NA
"good","vacation_wedding",757,22.77,18000,NA
"bad","small_business",692,12.92,12000,NA
"good","debt_consolidation",742,4.92,6800,168000
"bad","small_business",687,24.45,10000,32000
"bad","debt_consolidation",697,14.47,25000,50000
"good","major_purchase",672,7.94,2000,NA
"bad","debt_consolidation",707,17.04,2000,10000
"good","other",722,0.44,8650,46500
"bad","debt_consolidation",682,22.89,12250,33600
"good","major_purchase",672,10.78,5000,NA
"good","debt_consolidation",757,14.84,10000,65004
"good","vacation_wedding",747,14.72,18000,NA
"good","debt_consolidation",762,20,4000,30000
"good","debt_consolidation",687,23.06,18250,NA
"good","other",712,16,16000,NA
"good","vacation_wedding",662,3.85,16000,80500
"good","debt_consolidation",742,6.21,10000,34995
"good","debt_consolidation",707,9.62,1800,NA
"good","debt_consolidation",757,3.45,12000,NA
"good","major_purchase",707,0.58,15000,35000
"good","debt_consolidation",702,7.17,20000,130000
"good","home_improvement",712,9.39,12000,NA
"good","debt_consolidation",752,0.81,24000,81000
"bad","debt_consolidation",687,1.76,1000,NA
"good","debt_consolidation",667,14.53,18000,103000
"bad","small_business",722,15.2,25000,90000
"good","major_purchase",792,12.51,20000,234996
"good","debt_consolidation",717,13.47,14000,101004
"good","debt_consolidation",792,16.07,20000,72936
"good","debt_consolidation",697,22.62,8800,60000
"good","debt_consolidation",682,13.36,25000,86028
"bad","debt_consolidation",687,9.54,8000,NA
"good","debt_consolidation",757,20.77,17000,NA
"good","vacation_wedding",732,9.04,11200,NA
"good","major_purchase",752,4.24,7000,NA
"good","medical",742,13.62,5000,50400
"good","debt_consolidation",742,15.9,10000,NA
"good","debt_consolidation",777,13.18,13000,NA
"good","debt_consolidation",752,12,25000,147000
"good","debt_consolidation",712,23.86,15000,NA
"good","major_purchase",802,0.81,5000,104860
"good","debt_consolidation",722,6.94,15000,NA
"bad","debt_consolidation",687,15.28,3000,NA
"good","major_purchase",682,17.76,8000,NA
"good","other",682,1.78,3000,35004
"good","home_improvement",747,11.23,5000,NA
"good","other",702,14.55,25000,60000
"good","debt_consolidation",697,16.04,5000,NA
"bad","medical",667,7.8,3500,NA
"good","debt_consolidation",767,10.67,18000,66000
"good","debt_consolidation",667,8.76,10000,102000
"bad","other",767,3.07,1700,84000
"bad","debt_consolidation",667,19.85,6000,NA
"good","debt_consolidation",707,9.76,16000,66912
"good","other",767,20.55,12500,NA
"good","debt_consolidation",697,17.33,5000,NA
"good","debt_consolidation",692,17.57,12600,NA
"good","vacation_wedding",742,8.91,1000,NA
"good","major_purchase",787,14.76,12000,56902
"good","debt_consolidation",682,10.94,25000,150000
"good","home_improvement",682,7.05,6000,40000
"bad","other",747,17.98,1200,NA
"good","home_improvement",712,15.83,4000,NA
"good","debt_consolidation",717,10.61,18000,NA
"good","major_purchase",752,18.86,8000,70500
"good","other",697,21.34,3200,NA
"good","medical",717,14.38,15000,NA
"good","small_business",802,6.23,20000,104000
"good","debt_consolidation",662,3.11,2500,NA
"good","other",677,4.65,1500,NA
"good","debt_consolidation",697,10.17,20000,NA
"good","debt_consolidation",677,14.31,8000,NA
"good","debt_consolidation",677,7.95,12800,75000
"good","home_improvement",692,10.5,2400,NA
"bad","other",722,17.66,3000,NA
"good","debt_consolidation",707,10.47,4800,NA
"good","major_purchase",742,5.86,10000,NA
"good","debt_consolidation",697,23.4,4000,NA
"good","debt_consolidation",772,14.7,10450,55500
"good","debt_consolidation",737,17.47,14400,NA
"good","debt_consolidation",737,11.7,21500,132000
"good","debt_consolidation",687,20.39,5000,NA
"good","small_business",697,23.1,8000,54036
"good","medical",697,9.69,4500,NA
"good","debt_consolidation",747,20.31,8000,NA
"bad","other",727,19.86,5000,NA
"good","debt_consolidation",727,7.22,7000,75000
"good","debt_consolidation",677,4.34,8000,47000
"good","debt_consolidation",707,21.2,4200,NA
"bad","debt_consolidation",712,18.48,10000,NA
"good","debt_consolidation",737,22.77,7000,NA
"good","other",692,21.05,6000,24000
"good","debt_consolidation",722,11.38,10500,NA
"good","debt_consolidation",742,19.05,12000,72000
"good","debt_consolidation",677,17.58,3500,NA
"good","debt_consolidation",687,22.61,5000,95000
"good","other",742,14.15,8000,NA
"good","debt_consolidation",687,21.65,6000,NA
"good","debt_consolidation",682,19.46,12800,228000
"good","debt_consolidation",692,22.09,25000,79631
"bad","small_business",737,16.96,25000,49600
"good","debt_consolidation",777,10.35,25000,156000
"bad","debt_consolidation",717,14.81,4000,25200
"good","debt_consolidation",682,14.57,10000,75689
"good","debt_consolidation",687,6.85,12000,118000
"good","debt_consolidation",697,12.15,20000,78500
"good","major_purchase",662,17.9,1800,NA
"good","debt_consolidation",722,15.46,7800,NA
"good","major_purchase",767,13.2,5000,NA
"good","debt_consolidation",787,6.9,24000,138000
"good","debt_consolidation",757,7.55,8000,NA
"good","home_improvement",752,4.4,6000,NA
"bad","debt_consolidation",702,12.89,20000,NA
"good","debt_consolidation",717,9.86,24000,74000
"good","debt_consolidation",737,10.6,5000,82000
"good","other",702,23.18,4000,NA
"good","debt_consolidation",772,20.44,11500,56000
"good","major_purchase",702,9.08,12000,NA
"good","major_purchase",732,2.53,8000,NA
"good","debt_consolidation",717,23.36,2650,NA
"good","debt_consolidation",702,7.2,14000,32004
"good","debt_consolidation",692,12.39,15000,NA
"bad","other",712,1,5000,66000
"good","debt_consolidation",727,12.65,8400,70000
"good","debt_consolidation",662,10.17,22800,50400
"good","debt_consolidation",682,4.84,12000,NA
"good","debt_consolidation",672,16.6,6000,NA
"bad","debt_consolidation",672,15.38,20000,88000
"good","debt_consolidation",722,9.03,7000,NA
"good","debt_consolidation",722,12.29,16000,50000
"good","debt_consolidation",727,13.82,7500,NA
"bad","debt_consolidation",677,11.84,24000,97584
"bad","debt_consolidation",682,24.46,23500,NA
"good","debt_consolidation",732,18.36,18000,NA
"good","debt_consolidation",752,3.71,15000,145000
"good","debt_consolidation",682,3.86,17500,25000
"good","debt_consolidation",742,19.85,24250,48000
"good","debt_consolidation",687,21.46,12000,NA
"good","medical",662,21.85,6000,NA
"good","debt_consolidation",757,16.74,25000,65000
"good","debt_consolidation",667,6,4000,NA
"good","medical",662,9.13,2000,NA
"good","other",687,4.72,1500,NA
"good","debt_consolidation",687,15.25,20000,113000
"good","small_business",737,19.67,23500,46000
"good","debt_consolidation",712,23.18,18000,50000
"good","debt_consolidation",752,23.06,2100,NA
"good","debt_consolidation",717,20.94,17500,40800
"good","home_improvement",707,5.91,7000,26400
"good","debt_consolidation",662,10.54,7000,60000
"good","debt_consolidation",747,3.79,4800,NA
"good","debt_consolidation",682,17.57,20000,79894
"good","home_improvement",692,22.92,5000,60000
"good","other",672,13.18,15000,78300
"good","debt_consolidation",782,11.74,12400,34650.24
"good","vacation_wedding",682,3.54,6600,NA
"good","debt_consolidation",717,17.5,25000,NA
"good","debt_consolidation",757,8.61,7500,NA
"good","debt_consolidation",732,16.7,14400,80400
"bad","other",667,2.34,12000,NA
"bad","debt_consolidation",702,14.69,10000,NA
"good","major_purchase",732,18.84,1000,43000
"good","debt_consolidation",722,2.45,5000,NA
"bad","debt_consolidation",672,14.37,19600,77000
"good","debt_consolidation",692,16.4,14000,60000
"good","home_improvement",762,7.95,12000,85000
"good","debt_consolidation",682,9.77,12000,28000
"bad","debt_consolidation",672,21.94,25000,75000
"bad","debt_consolidation",717,19.72,23500,51600
"bad","other",692,13.6,10000,NA
"good","debt_consolidation",677,21.33,15600,NA
"good","debt_consolidation",722,4.3,5000,NA
"good","other",672,12.52,8000,NA
"good","major_purchase",682,13.06,8000,70000
"good","debt_consolidation",667,8.38,12800,80000
"good","small_business",792,9.47,25000,75000
"good","debt_consolidation",742,9.44,25000,60000
"good","major_purchase",687,11.04,15000,45000
"good","debt_consolidation",727,11.23,24250,77052
